"task_id","pair_id","input_shape","output_shape","input_colors","output_colors","recoloration","rotation_90","rotation_180","rotation_270","flip_horizontal","flip_vertical","transpose","repetition","padding","translation","tiled_subgrid","partial_symetry","pattern_checkerboard","pattern_horizontal_stripes","pattern_vertical_stripes","pattern_uniform_blocks","shape_based_recoloration"
"e9bb6954",0,"[18, 14]","[18, 14]","[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"e9bb6954",1,"[14, 13]","[14, 13]","[0, 1, 2, 3, 4, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 6, 7, 8, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"e9bb6954",2,"[18, 18]","[18, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"e9bb6954",3,"[17, 18]","[17, 18]","[0, 1, 2, 3, 4, 5, 7, 8, 9]","[0, 1, 2, 4, 7, 8, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"e9c9d9a1",0,"[15, 12]","[15, 12]","[0, 3]","[0, 1, 2, 3, 4, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"e9c9d9a1",1,"[19, 12]","[19, 12]","[0, 3]","[0, 1, 2, 3, 4, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"e9c9d9a1",2,"[18, 16]","[18, 16]","[0, 3]","[0, 1, 2, 3, 4, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"e9fc42f2",0,"[13, 13]","[8, 5]","[1, 2, 3, 8]","[1, 2, 3, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"e9fc42f2",1,"[13, 13]","[8, 10]","[1, 2, 3, 8]","[1, 2, 3, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"e9fc42f2",2,"[13, 13]","[8, 6]","[1, 2, 3, 4, 8]","[1, 2, 3, 4, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"ea32f347",0,"[10, 10]","[10, 10]","[0, 5]","[0, 1, 2, 4]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"ea32f347",1,"[10, 10]","[10, 10]","[0, 5]","[0, 1, 2, 4]",True,False,False,False,False,False,False,False,False,False,False,"",False,True,False,False,True
"ea32f347",2,"[10, 10]","[10, 10]","[0, 5]","[0, 1, 2, 4]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"ea32f347",3,"[10, 10]","[10, 10]","[0, 5]","[0, 1, 2, 4]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"ea786f4a",0,"[5, 5]","[5, 5]","[0, 2]","[0, 2]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"ea786f4a",1,"[3, 3]","[3, 3]","[0, 1]","[0, 1]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"ea786f4a",2,"[7, 7]","[7, 7]","[0, 3]","[0, 3]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"ea959feb",0,"[22, 25]","[22, 25]","[1, 2, 3, 4, 5, 6, 7]","[1, 2, 3, 4, 5, 6, 7]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"ea959feb",1,"[22, 25]","[22, 25]","[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5, 6]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"ea959feb",2,"[22, 25]","[22, 25]","[1, 2, 3, 4, 5, 6, 7, 8]","[1, 2, 3, 4, 5, 6, 7, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"ea9794b1",0,"[10, 10]","[5, 5]","[0, 3, 4, 8, 9]","[0, 3, 4, 8, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"ea9794b1",1,"[10, 10]","[5, 5]","[0, 3, 4, 8, 9]","[0, 3, 4, 8, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"ea9794b1",2,"[10, 10]","[5, 5]","[0, 3, 4, 8, 9]","[0, 3, 8, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"ea9794b1",3,"[10, 10]","[5, 5]","[0, 3, 4, 8, 9]","[0, 3, 8, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"ea9794b1",4,"[10, 10]","[5, 5]","[0, 3, 4, 8, 9]","[0, 3, 4, 8, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"ea9794b1",5,"[10, 10]","[5, 5]","[0, 3, 4, 8, 9]","[0, 3, 4, 8, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"eb281b96",0,"[4, 17]","[13, 17]","[0, 2]","[0, 2]",False,False,False,False,False,False,False,False,True,True,False,"",False,True,False,False,False
"eb281b96",1,"[3, 17]","[9, 17]","[0, 8]","[0, 8]",False,False,False,False,False,False,False,False,True,True,False,"",False,False,False,False,False
"eb5a1d5d",0,"[22, 25]","[3, 3]","[5, 6]","[5, 6]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"eb5a1d5d",1,"[23, 27]","[5, 5]","[2, 3, 8]","[2, 3, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"eb5a1d5d",2,"[21, 22]","[7, 7]","[1, 2, 3, 8]","[1, 2, 3, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"ec883f72",0,"[9, 9]","[9, 9]","[0, 2, 4]","[0, 2, 4]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"ec883f72",1,"[8, 8]","[8, 8]","[0, 6, 8]","[0, 6, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"ec883f72",2,"[12, 12]","[12, 12]","[0, 4, 5]","[0, 4, 5]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"ec883f72",3,"[6, 6]","[6, 6]","[0, 3, 9]","[0, 3, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"ecaa0ec1",0,"[11, 10]","[11, 10]","[0, 1, 4, 8]","[0, 1, 4, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"ecaa0ec1",1,"[10, 10]","[10, 10]","[0, 1, 4, 8]","[0, 1, 4, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"ecaa0ec1",2,"[11, 11]","[11, 11]","[0, 1, 4, 8]","[0, 1, 4, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"ecaa0ec1",3,"[12, 10]","[12, 10]","[0, 1, 4, 8]","[0, 1, 4, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"ecb67b6d",0,"[6, 8]","[6, 8]","[5, 7]","[5, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"ecb67b6d",1,"[4, 5]","[4, 5]","[5, 7]","[5, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"ecb67b6d",2,"[12, 11]","[12, 11]","[5, 7]","[5, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"ecdecbb3",0,"[13, 18]","[13, 18]","[0, 2, 8]","[0, 2, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"ecdecbb3",1,"[13, 13]","[13, 13]","[0, 2, 8]","[0, 2, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"ecdecbb3",2,"[17, 12]","[17, 12]","[0, 2, 8]","[0, 2, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"ed36ccf7",0,"[3, 3]","[3, 3]","[0, 9]","[0, 9]",False,True,False,False,False,True,False,False,False,False,False,"",False,True,True,False,False
"ed36ccf7",1,"[3, 3]","[3, 3]","[0, 6]","[0, 6]",False,True,False,False,False,False,False,False,False,False,False,"",False,False,True,False,False
"ed36ccf7",2,"[3, 3]","[3, 3]","[0, 2]","[0, 2]",False,True,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"ed36ccf7",3,"[3, 3]","[3, 3]","[0, 9]","[0, 9]",False,True,False,False,False,False,False,False,False,False,False,"",False,True,True,False,False
"ed74f2f2",0,"[5, 9]","[3, 3]","[0, 5]","[0, 1]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"ed74f2f2",1,"[5, 9]","[3, 3]","[0, 5]","[0, 3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"ed74f2f2",2,"[5, 9]","[3, 3]","[0, 5]","[0, 1]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"ed74f2f2",3,"[5, 9]","[3, 3]","[0, 5]","[0, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"ed74f2f2",4,"[5, 9]","[3, 3]","[0, 5]","[0, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"ed74f2f2",5,"[5, 9]","[3, 3]","[0, 5]","[0, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"ed98d772",0,"[3, 3]","[6, 6]","[0, 8]","[0, 8]",False,False,False,False,False,False,False,False,True,True,False,"",False,True,False,False,False
"ed98d772",1,"[3, 3]","[6, 6]","[0, 3]","[0, 3]",False,False,False,False,False,False,False,False,True,True,False,"",False,False,False,False,False
"ed98d772",2,"[3, 3]","[6, 6]","[0, 3]","[0, 3]",False,False,False,False,False,False,False,False,True,True,False,"",False,False,False,False,False
"ed98d772",3,"[3, 3]","[6, 6]","[0, 7]","[0, 7]",False,False,False,False,False,False,False,False,True,True,False,"",False,False,False,False,False
"ed98d772",4,"[3, 3]","[6, 6]","[0, 9]","[0, 9]",False,False,False,False,False,False,False,False,True,True,False,"",False,False,True,False,False
"edcc2ff0",0,"[20, 10]","[20, 10]","[0, 1, 2, 3, 4, 8]","[0, 2, 3, 4, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"edcc2ff0",1,"[20, 10]","[20, 10]","[0, 1, 2, 3, 4, 8]","[0, 1, 2, 3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"edcc2ff0",2,"[20, 10]","[20, 10]","[0, 1, 2, 3, 4, 6, 8]","[0, 1, 2, 4, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"ef135b50",0,"[10, 10]","[10, 10]","[0, 2]","[0, 2, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"ef135b50",1,"[10, 10]","[10, 10]","[0, 2]","[0, 2, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,True,False,True
"ef135b50",2,"[10, 10]","[10, 10]","[0, 2]","[0, 2, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"ef26cbf6",0,"[11, 7]","[11, 7]","[0, 1, 3, 4, 7, 8]","[0, 3, 4, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"ef26cbf6",1,"[7, 11]","[7, 11]","[0, 1, 2, 3, 4, 6]","[0, 2, 3, 4, 6]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f0100645",0,"[10, 10]","[10, 10]","[4, 6, 7]","[4, 6, 7]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"f0100645",1,"[9, 9]","[9, 9]","[7, 8, 9]","[7, 8, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f0afb749",0,"[2, 2]","[4, 4]","[0, 2]","[0, 1, 2]",True,False,False,False,False,False,False,False,False,False,False,"",False,True,True,False,False
"f0afb749",1,"[5, 5]","[10, 10]","[0, 5]","[0, 1, 5]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"f0afb749",2,"[6, 6]","[12, 12]","[0, 3]","[0, 1, 3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"f0df5ff0",0,"[15, 15]","[15, 15]","[0, 1, 2, 3, 4, 6]","[0, 1, 2, 3, 4, 6]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f0df5ff0",1,"[15, 15]","[15, 15]","[0, 1, 2, 3, 5, 6, 7, 8, 9]","[0, 1, 2, 3, 5, 6, 7, 8, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f0df5ff0",2,"[15, 15]","[15, 15]","[0, 1, 2, 3, 4, 7, 8, 9]","[0, 1, 2, 3, 4, 7, 8, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f0f8a26d",0,"[9, 9]","[9, 9]","[5, 7]","[5, 7]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f0f8a26d",1,"[9, 9]","[9, 9]","[2, 7]","[2, 7]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f0f8a26d",2,"[11, 11]","[11, 11]","[7, 8]","[7, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"f15e1fac",0,"[14, 10]","[14, 10]","[0, 2, 8]","[0, 2, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f15e1fac",1,"[17, 12]","[17, 12]","[0, 2, 8]","[0, 2, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f15e1fac",2,"[12, 12]","[12, 12]","[0, 2, 8]","[0, 2, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f18ec8cc",0,"[9, 14]","[9, 14]","[5, 7, 9]","[5, 7, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f18ec8cc",1,"[7, 12]","[7, 12]","[1, 3, 8, 9]","[1, 3, 8, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f18ec8cc",2,"[8, 13]","[8, 13]","[1, 2, 8]","[1, 2, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f18ec8cc",3,"[8, 10]","[8, 10]","[1, 5, 7]","[1, 5, 7]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f1bcbc2c",0,"[10, 10]","[10, 10]","[0, 7, 9]","[0, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f1bcbc2c",1,"[10, 10]","[10, 10]","[0, 7, 9]","[0, 7, 8, 9]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f1bcbc2c",2,"[10, 10]","[10, 10]","[0, 7, 9]","[0, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f1bcbc2c",3,"[10, 10]","[10, 10]","[0, 7]","[0, 7, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f1cefba8",0,"[15, 17]","[15, 17]","[0, 1, 4]","[0, 1, 4]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"f1cefba8",1,"[19, 13]","[19, 13]","[0, 2, 8]","[0, 2, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"f1cefba8",2,"[16, 18]","[16, 18]","[0, 2, 3]","[0, 2, 3]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"f21745ec",0,"[21, 21]","[21, 21]","[0, 2, 3, 4, 5, 7]","[0, 2, 3, 4, 5]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f21745ec",1,"[19, 19]","[19, 19]","[0, 4, 5, 6, 8]","[0, 4, 6, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f21745ec",2,"[22, 22]","[22, 22]","[0, 1, 2, 3, 7, 8]","[0, 1, 2, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f25fbde4",0,"[9, 9]","[6, 6]","[0, 4]","[0, 4]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"f25fbde4",1,"[9, 9]","[6, 8]","[0, 4]","[0, 4]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"f25fbde4",2,"[9, 9]","[8, 6]","[0, 4]","[0, 4]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"f25ffba3",0,"[10, 4]","[10, 4]","[0, 2, 3, 8]","[0, 2, 3, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f25ffba3",1,"[10, 4]","[10, 4]","[0, 2, 3, 4, 9]","[0, 2, 3, 4, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f2829549",0,"[4, 7]","[4, 3]","[0, 1, 5, 7]","[0, 3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"f2829549",1,"[4, 7]","[4, 3]","[0, 1, 5, 7]","[0, 3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"f2829549",2,"[4, 7]","[4, 3]","[0, 1, 5, 7]","[0, 3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"f2829549",3,"[4, 7]","[4, 3]","[0, 1, 5, 7]","[0, 3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"f2829549",4,"[4, 7]","[4, 3]","[0, 1, 5, 7]","[0, 3]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"f28a3cbb",0,"[9, 9]","[9, 9]","[4, 6, 9]","[4, 6, 9]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"f28a3cbb",1,"[9, 9]","[9, 9]","[2, 5, 6]","[2, 5, 6]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,False
"f341894c",0,"[10, 10]","[10, 10]","[1, 6, 7, 8]","[1, 6, 7, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f341894c",1,"[8, 8]","[8, 8]","[1, 6, 7, 8]","[1, 6, 7, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f341894c",2,"[14, 14]","[14, 14]","[1, 6, 7, 8]","[1, 6, 7, 8]",False,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f35d900a",0,"[17, 16]","[17, 16]","[0, 2, 4]","[0, 2, 4, 5]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f35d900a",1,"[17, 14]","[17, 14]","[0, 1, 8]","[0, 1, 5, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f35d900a",2,"[17, 16]","[17, 16]","[0, 3, 8]","[0, 3, 5, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f35d900a",3,"[14, 14]","[14, 14]","[0, 2, 3]","[0, 2, 3, 5]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f3b10344",0,"[30, 30]","[30, 30]","[0, 2, 6]","[0, 2, 6, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
"f3b10344",1,"[30, 30]","[30, 30]","[0, 1, 3]","[0, 1, 3, 8]",True,False,False,False,False,False,False,False,False,False,False,"",False,False,False,False,True
